REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41205872,137.1.2.2,86930
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41205873,137.1.2.3,89967
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41205873,137.1.2.3,96434
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41205875,137.1.2.5,69.1
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41205875,137.1.2.5,74.2
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41205876,137.1.2.6,65.2
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41205876,137.1.2.6,70.4
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41205877,137.1.2.7,72.9
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41205877,137.1.2.7,78.1
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41283699,137.1.2.9,0
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41283699,137.1.2.9,0
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41283700,137.1.2.10,0
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41283700,137.1.2.10,0
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41283701,137.1.2.11,0
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41283701,137.1.2.11,0
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41283702,137.1.2.12,0
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41205999,137.1.18.1,22201
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41205999,137.1.18.1,23193
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41206000,137.1.18.2,18111
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41206000,137.1.18.2,19612
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41206001,137.1.18.3,26291
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41206001,137.1.18.3,26775
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41206003,137.1.18.5,20.2
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41206003,137.1.18.5,20.9
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41206004,137.1.18.6,16.6
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41206004,137.1.18.6,17.7
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41206005,137.1.18.7,23.9
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41206005,137.1.18.7,24.2
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41283759,137.1.18.9,-1
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41283759,137.1.18.9,0
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41283760,137.1.18.10,0
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41283760,137.1.18.10,0
2003,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41283761,137.1.18.11,-1
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41283761,137.1.18.11,0
2005,"Chinook Regional Health Authority, Alberta",4820-E,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41283762,137.1.18.12,0
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41206007,137.1.19.1,88802
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41206007,137.1.19.1,88975
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41206008,137.1.19.2,84684
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41206008,137.1.19.2,84279
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41206009,137.1.19.3,92921
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41206009,137.1.19.3,93671
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41206011,137.1.19.5,72
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41206011,137.1.19.5,72
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41206012,137.1.19.6,68.6
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41206012,137.1.19.6,68.2
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41206013,137.1.19.7,75.3
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41206013,137.1.19.7,75.8
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41283763,137.1.19.9,1
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41283763,137.1.19.9,1
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41283764,137.1.19.10,1
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41283764,137.1.19.10,1
2003,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41283765,137.1.19.11,1
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41283765,137.1.19.11,1
2005,"Chinook Regional Health Authority, Alberta",4820-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41283766,137.1.19.12,0
2003,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41206511,138.1.2.1,57105
2005,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41206511,138.1.2.1,59574
2003,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41206512,138.1.2.2,53389
2005,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41206512,138.1.2.2,56475
2003,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41206513,138.1.2.3,60820
2005,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41206513,138.1.2.3,62673
2003,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41206515,138.1.2.5,69.1
2005,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41206515,138.1.2.5,70.3
2003,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41206516,138.1.2.6,64.6
2005,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41206516,138.1.2.6,66.6
2003,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41206517,138.1.2.7,73.6
2005,"Palliser Health Region, Alberta",4821-E,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41206517,138.1.2.7,74
