REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2015/2016,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115214137,31.1.1.24.6,93.3
2017/2018,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115214137,31.1.1.24.6,94.1
2019/2020,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115214137,31.1.1.24.6,92.8
2021/2022,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115214137,31.1.1.24.6,90
2015/2016,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115889706,31.1.1.24.7,0
2017/2018,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115889706,31.1.1.24.7,0
2019/2020,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115889706,31.1.1.24.7,-1
2021/2022,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115889706,31.1.1.24.7,0
2017/2018,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078781200,31.1.1.24.9,0
2019/2020,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078781200,31.1.1.24.9,-1
2021/2022,Manitoba,2016A000246,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078781200,31.1.1.24.9,-1
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115230092,36.1.1.3.1,619700
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115230092,36.1.1.3.1,611000
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115230092,36.1.1.3.1,564200
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115230092,36.1.1.3.1,486000
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115230093,36.1.1.3.2,602700
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115230093,36.1.1.3.2,591500
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115230093,36.1.1.3.2,539700
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115230093,36.1.1.3.2,469900
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115230094,36.1.1.3.3,633000
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115230094,36.1.1.3.3,627400
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115230094,36.1.1.3.3,585100
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115230094,36.1.1.3.3,504400
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115230095,36.1.1.3.4,70.3
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115230095,36.1.1.3.4,68.2
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115230095,36.1.1.3.4,61.8
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115230095,36.1.1.3.4,52.6
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115230096,36.1.1.3.5,68.5
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115230096,36.1.1.3.5,66.2
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115230096,36.1.1.3.5,59.3
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115230096,36.1.1.3.5,50.7
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115230097,36.1.1.3.6,72
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115230097,36.1.1.3.6,70.1
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115230097,36.1.1.3.6,64.2
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115230097,36.1.1.3.6,54.5
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115890177,36.1.1.3.7,0
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115890177,36.1.1.3.7,0
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115890177,36.1.1.3.7,-1
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115890177,36.1.1.3.7,-1
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078783609,36.1.1.3.9,0
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078783609,36.1.1.3.9,-1
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078783609,36.1.1.3.9,-1
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115230099,36.1.1.4.1,60000
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115230099,36.1.1.4.1,74200
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115230099,36.1.1.4.1,80600
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115230099,36.1.1.4.1,139300
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115230100,36.1.1.4.2,52800
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115230100,36.1.1.4.2,65600
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115230100,36.1.1.4.2,70800
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115230100,36.1.1.4.2,126400
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115230101,36.1.1.4.3,68500
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115230101,36.1.1.4.3,85600
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115230101,36.1.1.4.3,95700
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115230101,36.1.1.4.3,152700
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115230102,36.1.1.4.4,6.8
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115230102,36.1.1.4.4,8.3
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115230102,36.1.1.4.4,8.8
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115230102,36.1.1.4.4,15.1
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115230103,36.1.1.4.5,6
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115230103,36.1.1.4.5,7.2
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115230103,36.1.1.4.5,7.4
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115230103,36.1.1.4.5,13.6
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115230104,36.1.1.4.6,7.8
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115230104,36.1.1.4.6,9.5
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115230104,36.1.1.4.6,10.4
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115230104,36.1.1.4.6,16.6
2015/2016,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115890178,36.1.1.4.7,0
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115890178,36.1.1.4.7,0
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115890178,36.1.1.4.7,0
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115890178,36.1.1.4.7,1
2017/2018,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078783610,36.1.1.4.9,1
2019/2020,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078783610,36.1.1.4.9,0
2021/2022,Saskatchewan,2016A000247,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078783610,36.1.1.4.9,1
2015/2016,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115230106,36.1.1.5.1,158300
2017/2018,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115230106,36.1.1.5.1,173900
2019/2020,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115230106,36.1.1.5.1,157700
2021/2022,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115230106,36.1.1.5.1,180800
2015/2016,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115230107,36.1.1.5.2,145000
2017/2018,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115230107,36.1.1.5.2,158400
2019/2020,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115230107,36.1.1.5.2,141100
2021/2022,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115230107,36.1.1.5.2,167200
2015/2016,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115230108,36.1.1.5.3,170500
2017/2018,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115230108,36.1.1.5.3,187600
2019/2020,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115230108,36.1.1.5.3,176200
2021/2022,Saskatchewan,2016A000247,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115230108,36.1.1.5.3,195400
