REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2011/2012,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42931758,37.1.1.18.3,1861783
2013/2014,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42931758,37.1.1.18.3,1808083
2007/2008,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42931760,37.1.1.18.5,26.3
2009/2010,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42931760,37.1.1.18.5,26.4
2011/2012,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42931760,37.1.1.18.5,27.3
2013/2014,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42931760,37.1.1.18.5,25.9
2007/2008,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42931761,37.1.1.18.6,25.4
2009/2010,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42931761,37.1.1.18.6,25.4
2011/2012,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42931761,37.1.1.18.6,26.2
2013/2014,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42931761,37.1.1.18.6,24.8
2007/2008,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v42931762,37.1.1.18.7,27.1
2009/2010,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v42931762,37.1.1.18.7,27.4
2011/2012,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v42931762,37.1.1.18.7,28.3
2013/2014,Quebec,24,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v42931762,37.1.1.18.7,26.9
2007/2008,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the Canada rate,Number,223,units,0,v42931764,37.1.1.18.9,1
2009/2010,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the Canada rate,Number,223,units,0,v42931764,37.1.1.18.9,1
2011/2012,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the Canada rate,Number,223,units,0,v42931764,37.1.1.18.9,1
2013/2014,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the Canada rate,Number,223,units,0,v42931764,37.1.1.18.9,1
2007/2008,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Statistically different from previous reference period,Number,223,units,0,v42931765,37.1.1.18.12,0
2009/2010,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Statistically different from previous reference period,Number,223,units,0,v42931765,37.1.1.18.12,0
2011/2012,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Statistically different from previous reference period,Number,223,units,0,v42931765,37.1.1.18.12,0
2013/2014,Quebec,24,"Perceived life stress, quite a lot (15 years and over)",Statistically different from previous reference period,Number,223,units,0,v42931765,37.1.1.18.12,0
2007/2008,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v42931946,37.1.1.19.1,3674662
2009/2010,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v42931946,37.1.1.19.1,3680561
2011/2012,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v42931946,37.1.1.19.1,3776539
2013/2014,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v42931946,37.1.1.19.1,3919963
2007/2008,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v42931947,37.1.1.19.2,3603364
2009/2010,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v42931947,37.1.1.19.2,3605218
2011/2012,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v42931947,37.1.1.19.2,3701539
2013/2014,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v42931947,37.1.1.19.2,3847081
2007/2008,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v42931948,37.1.1.19.3,3745960
2009/2010,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v42931948,37.1.1.19.3,3755904
2011/2012,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v42931948,37.1.1.19.3,3851539
2013/2014,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v42931948,37.1.1.19.3,3992845
2007/2008,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v42931950,37.1.1.19.5,57.9
2009/2010,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v42931950,37.1.1.19.5,56.7
2011/2012,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v42931950,37.1.1.19.5,57.2
2013/2014,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v42931950,37.1.1.19.5,58
2007/2008,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v42931951,37.1.1.19.6,56.8
2009/2010,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v42931951,37.1.1.19.6,55.5
2011/2012,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v42931951,37.1.1.19.6,56.1
2013/2014,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v42931951,37.1.1.19.6,57
2007/2008,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v42931952,37.1.1.19.7,59
2009/2010,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v42931952,37.1.1.19.7,57.8
2011/2012,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v42931952,37.1.1.19.7,58.3
2013/2014,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v42931952,37.1.1.19.7,59.1
2007/2008,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v42931954,37.1.1.19.9,-1
2009/2010,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v42931954,37.1.1.19.9,-1
2011/2012,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v42931954,37.1.1.19.9,-1
2013/2014,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v42931954,37.1.1.19.9,-1
2007/2008,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42931955,37.1.1.19.12,1
2009/2010,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42931955,37.1.1.19.12,0
2011/2012,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42931955,37.1.1.19.12,0
2013/2014,Quebec,24,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42931955,37.1.1.19.12,0
2007/2008,Quebec,24,Mood disorder,Number of persons,Number,223,units,0,v48333818,37.1.1.44.1,314368
2009/2010,Quebec,24,Mood disorder,Number of persons,Number,223,units,0,v48333818,37.1.1.44.1,331438
2011/2012,Quebec,24,Mood disorder,Number of persons,Number,223,units,0,v48333818,37.1.1.44.1,341452
2013/2014,Quebec,24,Mood disorder,Number of persons,Number,223,units,0,v48333818,37.1.1.44.1,359037
2007/2008,Quebec,24,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v48333822,37.1.1.44.2,287259
2009/2010,Quebec,24,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v48333822,37.1.1.44.2,302242
2011/2012,Quebec,24,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v48333822,37.1.1.44.2,312044
2013/2014,Quebec,24,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v48333822,37.1.1.44.2,328200
2007/2008,Quebec,24,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v48333823,37.1.1.44.3,341478
2009/2010,Quebec,24,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v48333823,37.1.1.44.3,360633
2011/2012,Quebec,24,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v48333823,37.1.1.44.3,370859
2013/2014,Quebec,24,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v48333823,37.1.1.44.3,389874
2007/2008,Quebec,24,Mood disorder,Percent,Percent,239,units,0,v48333825,37.1.1.44.5,4.8
2009/2010,Quebec,24,Mood disorder,Percent,Percent,239,units,0,v48333825,37.1.1.44.5,4.9
2011/2012,Quebec,24,Mood disorder,Percent,Percent,239,units,0,v48333825,37.1.1.44.5,5
2013/2014,Quebec,24,Mood disorder,Percent,Percent,239,units,0,v48333825,37.1.1.44.5,5.2
2007/2008,Quebec,24,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v48333826,37.1.1.44.6,4.3
2009/2010,Quebec,24,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v48333826,37.1.1.44.6,4.5
2011/2012,Quebec,24,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v48333826,37.1.1.44.6,4.6
2013/2014,Quebec,24,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v48333826,37.1.1.44.6,4.7
2007/2008,Quebec,24,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v48333827,37.1.1.44.7,5.2
2009/2010,Quebec,24,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v48333827,37.1.1.44.7,5.4
2011/2012,Quebec,24,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v48333827,37.1.1.44.7,5.4
2013/2014,Quebec,24,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v48333827,37.1.1.44.7,5.6
2007/2008,Quebec,24,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v48333829,37.1.1.44.9,-1
2009/2010,Quebec,24,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v48333829,37.1.1.44.9,-1
2011/2012,Quebec,24,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v48333829,37.1.1.44.9,-1
2013/2014,Quebec,24,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v48333829,37.1.1.44.9,-1
2007/2008,Quebec,24,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v48333821,37.1.1.44.12,1
2009/2010,Quebec,24,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v48333821,37.1.1.44.12,0
2011/2012,Quebec,24,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v48333821,37.1.1.44.12,0
2013/2014,Quebec,24,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v48333821,37.1.1.44.12,0
2011/2012,Ontario by Local Health Integration Network,35,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v42936796,56.1.1.2.1,
2013/2014,Ontario by Local Health Integration Network,35,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v42936796,56.1.1.2.1,
2011/2012,Ontario by Local Health Integration Network,35,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v42936797,56.1.1.2.2,
2013/2014,Ontario by Local Health Integration Network,35,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v42936797,56.1.1.2.2,
2011/2012,Ontario by Local Health Integration Network,35,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v42936798,56.1.1.2.3,
2013/2014,Ontario by Local Health Integration Network,35,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v42936798,56.1.1.2.3,
2007/2008,Ontario by Local Health Integration Network,35,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v42936800,56.1.1.2.5,74.6
